7.819548872180451249e-02,-1.681978493350858361e+00,-1.406255829363272758e+00,-1.839895789582679297e+00,-2.962169165510739610e+00,-8.876729422694893401e-01,7.159892749680586421e-01,1.000000000000000000e+00
8.020050125313282763e-02,-1.682082420539116274e+00,-1.406515361713316148e+00,-1.841308842545632984e+00,-2.960502906336226037e+00,-8.877765783535600530e-01,7.159992970719184502e-01,1.000000000000000000e+00
8.220551378446115665e-02,-1.682188724922281331e+00,-1.406783497346220324e+00,-1.842752610992437035e+00,-2.958797471181603633e+00,-8.878825850242174633e-01,7.160095466888866111e-01,1.000000000000000000e+00
8.421052631578947179e-02,-1.682295007519004626e+00,-1.407054332087571691e+00,-1.844194427218578847e+00,-2.957091285855340423e+00,-8.879885700208647314e-01,7.160197924376839884e-01,1.000000000000000000e+00
8.621553884711778692e-02,-1.682401268807966810e+00,-1.407327810015947644e+00,-1.845634334543780453e+00,-2.955384362990102431e+00,-8.880945338207910655e-01,7.160300343662209244e-01,1.000000000000000000e+00
8.822055137844611594e-02,-1.682507508803820828e+00,-1.407603933969025389e+00,-1.847072333662248989e+00,-2.953676699056722921e+00,-8.882004764385572626e-01,7.160402724776575578e-01,1.000000000000000000e+00
9.022556390977443108e-02,-1.682613727513059709e+00,-1.407882706810427598e+00,-1.848508425219540730e+00,-2.951968290548242724e+00,-8.883063978805872951e-01,7.160505067743652141e-01,1.000000000000000000e+00
9.223057644110276010e-02,-1.682719924942170708e+00,-1.408164131413609965e+00,-1.849942609840511398e+00,-2.950259133968567316e+00,-8.884122981532996954e-01,7.160607372587131092e-01,1.000000000000000000e+00
9.423558897243107524e-02,-1.682826101097639748e+00,-1.408448210661799038e+00,-1.851374888129355467e+00,-2.948549225832490794e+00,-8.885181772631113306e-01,7.160709639330683496e-01,1.000000000000000000e+00
9.624060150375940426e-02,-1.682932255985948755e+00,-1.408734947447897401e+00,-1.852805260669666554e+00,-2.946838562665730077e+00,-8.886240352164354039e-01,7.160811867997961544e-01,1.000000000000000000e+00
9.824561403508771940e-02,-1.683038389613579433e+00,-1.409024344674401741e+00,-1.854233728024488492e+00,-2.945127141004955984e+00,-8.887298720196848967e-01,7.160914058612596333e-01,1.000000000000000000e+00
1.002506265664160345e-01,-1.683144501987007269e+00,-1.409316405253303373e+00,-1.855660290736371731e+00,-2.943414957397836318e+00,-8.888356876792666839e-01,7.161016211198197867e-01,1.000000000000000000e+00
1.022556390977443636e-01,-1.683250593112707527e+00,-1.409611132106004527e+00,-1.857084949327422407e+00,-2.941702008403069613e+00,-8.889414822015873074e-01,7.161118325778356164e-01,1.000000000000000000e+00
1.042606516290726787e-01,-1.683356662997151476e+00,-1.409908528163224872e+00,-1.858507704299363628e+00,-2.939988290590418440e+00,-8.890472555930496457e-01,7.161220402376641259e-01,1.000000000000000000e+00
1.062656641604010077e-01,-1.683462711646807053e+00,-1.410208596364908029e+00,-1.859928556133580990e+00,-2.938273800540756930e+00,-8.891530078600530240e-01,7.161322441016600981e-01,1.000000000000000000e+00
1.082706766917293228e-01,-1.683568739068142417e+00,-1.410511339660136976e+00,-1.861347505291175208e+00,-2.936558534846102742e+00,-8.892587390089971011e-01,7.161424441721766510e-01,1.000000000000000000e+00
1.102756892230576380e-01,-1.683674745267618844e+00,-1.410816761007033460e+00,-1.862764552213016511e+00,-2.934842490109663693e+00,-8.893644490462748742e-01,7.161526404515645705e-01,1.000000000000000000e+00
1.122807017543859670e-01,-1.683780730251698055e+00,-1.411124863372671401e+00,-1.864179697319794604e+00,-2.933125662945873291e+00,-8.894701379782796735e-01,7.161628329421727557e-01,1.000000000000000000e+00
1.142857142857142821e-01,-1.683886694026836439e+00,-1.411435649732983633e+00,-1.865592941012067962e+00,-2.931408049980435582e+00,-8.895758058113997224e-01,7.161730216463478849e-01,1.000000000000000000e+00
1.162907268170426112e-01,-1.683992636599490833e+00,-1.411749123072663314e+00,-1.867004283670316678e+00,-2.929689647850371337e+00,-8.896814525520235772e-01,7.161832065664349711e-01,1.000000000000000000e+00
1.182957393483709263e-01,-1.684098558270994639e+00,-1.412065277482530856e+00,-1.868413744059119752e+00,-2.927970413531920002e+00,-8.897870792904776227e-01,7.161933605125919700e-01,1.000000000000000000e+00
1.203007518796992414e-01,-1.684204458478742339e+00,-1.412384133824026167e+00,-1.869821285676511957e+00,-2.926250423012721757e+00,-8.898926838856695554e-01,7.162035378776113737e-01,1.000000000000000000e+00
1.223057644110275705e-01,-1.684310337482525677e+00,-1.412705686113053360e+00,-1.871226927307150456e+00,-2.924529633318768695e+00,-8.899982673867389282e-01,7.162137114635614976e-01,1.000000000000000000e+00
1.243107769423558856e-01,-1.684416195309622610e+00,-1.413029937406015124e+00,-1.872630669225912481e+00,-2.922808041122227252e+00,-8.901038298208373556e-01,7.162238812747815375e-01,1.000000000000000000e+00
1.263157894736842146e-01,-1.684522031966467326e+00,-1.413356890730031123e+00,-1.874032511713593641e+00,-2.921085643117365294e+00,-8.902093711943313004e-01,7.162340473136056263e-01,1.000000000000000000e+00
1.283208020050125298e-01,-1.684627847459500005e+00,-1.413686549120398706e+00,-1.875432455031222245e+00,-2.919362436010039641e+00,-8.903148915135931096e-01,7.162442095823666754e-01,1.000000000000000000e+00
1.303258145363408449e-01,-1.684733641795154169e+00,-1.414018915620515848e+00,-1.876830499420087728e+00,-2.917638416517742250e+00,-8.904203907849885802e-01,7.162543680833952653e-01,1.000000000000000000e+00
1.323308270676691600e-01,-1.684839414979866001e+00,-1.414353993281785682e+00,-1.878226645101781056e+00,-2.915913581369657059e+00,-8.905258690148859513e-01,7.162645228190203106e-01,1.000000000000000000e+00
1.343358395989975029e-01,-1.684945167020062584e+00,-1.414691785163514126e+00,-1.879620892278251354e+00,-2.914187927306705284e+00,-8.906313262096446914e-01,7.162746737915681727e-01,1.000000000000000000e+00
1.363408521303258181e-01,-1.685050897922172330e+00,-1.415032294332817742e+00,-1.881013241131838321e+00,-2.912461451081604924e+00,-8.907367623756257125e-01,7.162848210033637697e-01,1.000000000000000000e+00
1.383458646616541332e-01,-1.685156607692620101e+00,-1.415375523864518925e+00,-1.882403691825332848e+00,-2.910734149458914732e+00,-8.908421775191860403e-01,7.162949644567296881e-01,1.000000000000000000e+00
1.403508771929824483e-01,-1.685262296337828758e+00,-1.415721476841055981e+00,-1.883792244502005442e+00,-2.909006019215095940e+00,-8.909475716466812578e-01,7.163051041539868491e-01,1.000000000000000000e+00
1.423558897243107635e-01,-1.685367963864215612e+00,-1.416070156352374765e+00,-1.885178899285667509e+00,-2.907277057138559773e+00,-8.910529447644612855e-01,7.163152400974538425e-01,1.000000000000000000e+00
1.443609022556391064e-01,-1.685473610278199086e+00,-1.416421565495836088e+00,-1.886563656280705104e+00,-2.905547260029725631e+00,-8.911582968788768211e-01,7.163253722894474818e-01,1.000000000000000000e+00
1.463659147869674215e-01,-1.685579235586191604e+00,-1.416775707376112470e+00,-1.887946515572123785e+00,-2.903816624701080151e+00,-8.912636279962733443e-01,7.163355007322823598e-01,1.000000000000000000e+00
1.483709273182957367e-01,-1.685684839794603818e+00,-1.417132585105085996e+00,-1.889327477225597240e+00,-2.902085147977230051e+00,-8.913689381229938924e-01,7.163456254282711821e-01,1.000000000000000000e+00
1.503759398496240518e-01,-1.685790422909845487e+00,-1.417492201801753948e+00,-1.890706541287503262e+00,-2.900352826694960751e+00,-8.914742272653812805e-01,7.163557463797249891e-01,1.000000000000000000e+00
1.523809523809523669e-01,-1.685895984938320824e+00,-1.417854560592116897e+00,-1.892083707784974589e+00,-2.898619657703297658e+00,-8.915794954297725505e-01,7.163658635889523785e-01,1.000000000000000000e+00
1.543859649122807098e-01,-1.686001526054967004e+00,-1.418219659683399581e+00,-1.893458987187931264e+00,-2.896885615064110464e+00,-8.916847432424164221e-01,7.163759615157647698e-01,1.000000000000000000e+00
1.563909774436090250e-01,-1.686107045940943516e+00,-1.418587512098672621e+00,-1.894832358541823414e+00,-2.895150741239488124e+00,-8.917899694814791500e-01,7.163860712509203532e-01,1.000000000000000000e+00
1.583959899749373401e-01,-1.686212544747460740e+00,-1.418958116004737757e+00,-1.896203832312306270e+00,-2.893415010333097559e+00,-8.918951747496847160e-01,7.163961772496234559e-01,1.000000000000000000e+00
1.604010025062656553e-01,-1.686318022492810043e+00,-1.419331474576559060e+00,-1.897573408435257569e+00,-2.891678419236964004e+00,-8.920003590652243464e-01,7.164062795153149921e-01,1.000000000000000000e+00
1.624060150375939704e-01,-1.686423479183381202e+00,-1.419707590973652289e+00,-1.898941086842173886e+00,-2.889940964862224071e+00,-8.921055224344213164e-01,7.164163780502936785e-01,1.000000000000000000e+00
1.644110275689223133e-01,-1.686528914825561776e+00,-1.420086468361904553e+00,-1.900306867445576087e+00,-2.888202644132617625e+00,-8.922106648635960147e-01,7.164264728568562335e-01,1.000000000000000000e+00
1.664160401002506284e-01,-1.686634329425739542e+00,-1.420468109913492594e+00,-1.901670750139018207e+00,-2.886463453984558836e+00,-8.923157863590694960e-01,7.164365639372978212e-01,1.000000000000000000e+00
1.684210526315789436e-01,-1.686739722990297619e+00,-1.420852518806763110e+00,-1.903032734797138747e+00,-2.884723391367205458e+00,-8.924208869271584854e-01,7.164466512939113851e-01,1.000000000000000000e+00
1.704260651629072587e-01,-1.686845095525617566e+00,-1.421239698226135717e+00,-1.904392821275700198e+00,-2.882982453242517451e+00,-8.925259665741774873e-01,7.164567349289879816e-01,1.000000000000000000e+00
1.724310776942355738e-01,-1.686950447038076506e+00,-1.421629651361990820e+00,-1.905751009411619901e+00,-2.881240636585336912e+00,-8.926310253064373423e-01,7.164668148448165574e-01,1.000000000000000000e+00
1.744360902255639167e-01,-1.687055777534050671e+00,-1.422022381410563918e+00,-1.907107299023015345e+00,-2.879497938383448474e+00,-8.927360631302476701e-01,7.164768910436843941e-01,1.000000000000000000e+00
1.764411027568922319e-01,-1.687161087019913630e+00,-1.422417891573838356e+00,-1.908461689909246140e+00,-2.877754355637645034e+00,-8.928410800519154256e-01,7.164869635278766635e-01,1.000000000000000000e+00
1.784461152882205470e-01,-1.687266375502034510e+00,-1.422816185059430305e+00,-1.909814181850946646e+00,-2.876009885361809904e+00,-8.929460760777434558e-01,7.164970322996764285e-01,1.000000000000000000e+00
1.804511278195488622e-01,-1.687371642986781328e+00,-1.423217265080488403e+00,-1.911164774610065953e+00,-2.874264524582977209e+00,-8.930510512140334978e-01,7.165070973613650862e-01,1.000000000000000000e+00
1.824561403508771773e-01,-1.687476889480518549e+00,-1.423621134855574732e+00,-1.912513467929910282e+00,-2.872518270341409163e+00,-8.931560054670836246e-01,7.165171587152219246e-01,1.000000000000000000e+00
1.844611528822055202e-01,-1.687582114989608417e+00,-1.424027797608562462e+00,-1.913860261535169416e+00,-2.870771119690671558e+00,-8.932609388431896891e-01,7.165272163635242331e-01,1.000000000000000000e+00
1.864661654135338353e-01,-1.687687319520410067e+00,-1.424437256568517718e+00,-1.915205155131967762e+00,-2.869023069697699491e+00,-8.933658513486447683e-01,7.165372703085474138e-01,1.000000000000000000e+00
1.884711779448621505e-01,-1.687792503079279083e+00,-1.424849514969589448e+00,-1.916548148407895003e+00,-2.867274117442879078e+00,-8.934707429897386088e-01,7.165473205525649814e-01,1.000000000000000000e+00
1.904761904761904656e-01,-1.687897665672571934e+00,-1.425264576050901510e+00,-1.917889241032038727e+00,-2.865524260020122060e+00,-8.935756137727611792e-01,7.165573670978485632e-01,1.000000000000000000e+00
1.924812030075188085e-01,-1.688002807306637099e+00,-1.425682443056429660e+00,-1.919228432655030181e+00,-2.863773494536941744e+00,-8.936804637039950094e-01,7.165674099466674551e-01,1.000000000000000000e+00
1.944862155388471237e-01,-1.688107927987825940e+00,-1.426103119234898076e+00,-1.920565722909071793e+00,-2.862021818114530713e+00,-8.937852927897256272e-01,7.165774491012897318e-01,1.000000000000000000e+00
1.964912280701754388e-01,-1.688213027722481607e+00,-1.426526607839656791e+00,-1.921901111407984031e+00,-2.860269227887835441e+00,-8.938901010362302335e-01,7.165874845639808033e-01,1.000000000000000000e+00
1.984962406015037539e-01,-1.688318106516948580e+00,-1.426952912128572448e+00,-1.923234597747227159e+00,-2.858515721005644217e+00,-8.939948884497874726e-01,7.165975163370045253e-01,1.000000000000000000e+00
2.005012531328320691e-01,-1.688423164377567343e+00,-1.427382035363909951e+00,-1.924566181503950091e+00,-2.856761294630656867e+00,-8.940996550366719919e-01,7.166075444226227553e-01,1.000000000000000000e+00
2.025062656641604120e-01,-1.688528201310674159e+00,-1.427813980812213224e+00,-1.925895862237017475e+00,-2.855005945939575795e+00,-8.942044008031544422e-01,7.166175688230953522e-01,1.000000000000000000e+00
2.045112781954887271e-01,-1.688633217322606406e+00,-1.428248751744193301e+00,-1.927223639487047446e+00,-2.853249672123181924e+00,-8.943091257555064733e-01,7.166275895406803986e-01,1.000000000000000000e+00
2.065162907268170422e-01,-1.688738212419694795e+00,-1.428686351434606872e+00,-1.928549512776448704e+00,-2.851492470386417288e+00,-8.944138298999929626e-01,7.166376065776338677e-01,1.000000000000000000e+00
2.085213032581453574e-01,-1.688843186608269376e+00,-1.429126783162139702e+00,-1.929873481609450936e+00,-2.849734337948472085e+00,-8.945185132428786767e-01,7.166476199362100674e-01,1.000000000000000000e+00
2.105263157894736725e-01,-1.688948139894657752e+00,-1.429570050209285403e+00,-1.931195545472143005e+00,-2.847975272042868600e+00,-8.946231757904254955e-01,7.166576296186610850e-01,1.000000000000000000e+00
2.125313283208020154e-01,-1.689053072285181756e+00,-1.430016155862227967e+00,-1.932515703832503595e+00,-2.846215269917545587e+00,-8.947278175488899699e-01,7.166676356272371207e-01,1.000000000000000000e+00
2.145363408521303306e-01,-1.689157983786166550e+00,-1.430465103410720307e+00,-1.933833956140437849e+00,-2.844454328834945311e+00,-8.948324385245317591e-01,7.166776379641868200e-01,1.000000000000000000e+00
2.165413533834586457e-01,-1.689262874403928416e+00,-1.430916896147959694e+00,-1.935150301827813335e+00,-2.842692446072101919e+00,-8.949370387236018631e-01,7.166876366317564973e-01,1.000000000000000000e+00
2.185463659147869608e-01,-1.689367744144784966e+00,-1.431371537370473401e+00,-1.936464740308487587e+00,-2.840929618920727151e+00,-8.950416181523525028e-01,7.166976316321908014e-01,1.000000000000000000e+00
2.205513784461152760e-01,-1.689472593015049595e+00,-1.431829030377987477e+00,-1.937777270978346733e+00,-2.839165844687303597e+00,-8.951461768170317912e-01,7.167076229677323829e-01,1.000000000000000000e+00
2.225563909774436189e-01,-1.689577421021032810e+00,-1.432289378473311059e+00,-1.939087893215335701e+00,-2.837401120693169965e+00,-8.952507147238851770e-01,7.167176106406218938e-01,1.000000000000000000e+00
2.245614035087719340e-01,-1.689682228169042899e+00,-1.432752584962204034e+00,-1.940396606379495070e+00,-2.835635444274616557e+00,-8.953552318791558884e-01,7.167275946530982100e-01,1.000000000000000000e+00
2.265664160401002492e-01,-1.689787014465385040e+00,-1.433218653153259359e+00,-1.941703409812987724e+00,-2.833868812782977198e+00,-8.954597282890839338e-01,7.167375750073982088e-01,1.000000000000000000e+00
2.285714285714285643e-01,-1.689891779916362635e+00,-1.433687586357777155e+00,-1.943008302840137924e+00,-2.832101223584714944e+00,-8.955642039599078785e-01,7.167475517057571022e-01,1.000000000000000000e+00
2.305764411027568794e-01,-1.689996524528275534e+00,-1.434159387889632375e+00,-1.944311284767458847e+00,-2.830332674061526887e+00,-8.956686588978625130e-01,7.167575247504078817e-01,1.000000000000000000e+00
2.325814536340852223e-01,-1.690101248662756017e+00,-1.434634051452038372e+00,-1.945612376773335761e+00,-2.828563112723752049e+00,-8.957730944183013300e-01,7.167674612554907343e-01,1.000000000000000000e+00
2.345864661654135375e-01,-1.690205951640404214e+00,-1.435111599662150184e+00,-1.946911534309097247e+00,-2.826792634729809794e+00,-8.958775079338333613e-01,7.167774270066801234e-01,1.000000000000000000e+00
2.365914786967418526e-01,-1.690310633772756033e+00,-1.435592026106611518e+00,-1.948208778589199497e+00,-2.825021188664509797e+00,-8.959819007101392785e-01,7.167873891084566296e-01,1.000000000000000000e+00
2.385964912280701677e-01,-1.690415295091226122e+00,-1.436075334157192573e+00,-1.949504108818132853e+00,-2.823248771955164660e+00,-8.960862727784996151e-01,7.167973475654376703e-01,1.000000000000000000e+00
2.406015037593984829e-01,-1.690519935602091461e+00,-1.436561527138757732e+00,-1.950797524213814693e+00,-2.821475382061068515e+00,-8.961906241451267352e-01,7.168073023798460230e-01,1.000000000000000000e+00
2.426065162907268258e-01,-1.690624555311638355e+00,-1.437050608377964833e+00,-1.952089023976578241e+00,-2.819701016457304643e+00,-8.962949548162423286e-01,7.168172535539035772e-01,1.000000000000000000e+00
2.446115288220551409e-01,-1.690729154226147113e+00,-1.437542581203139713e+00,-1.953378607289175894e+00,-2.817925672634867595e+00,-8.963992647980620898e-01,7.168272010898301128e-01,1.000000000000000000e+00
2.466165413533834561e-01,-1.690833732351896490e+00,-1.438037448944156083e+00,-1.954666273316798542e+00,-2.816149348100764005e+00,-8.965035540968001593e-01,7.168371449898436332e-01,1.000000000000000000e+00
2.486215538847117712e-01,-1.690938289695163466e+00,-1.438535214932289197e+00,-1.955952021207118197e+00,-2.814372040378115614e+00,-8.966078227186691230e-01,7.168470852561602547e-01,1.000000000000000000e+00
2.506265664160400863e-01,-1.691042826262220800e+00,-1.439035882500093511e+00,-1.957235850090314200e+00,-2.812593747006256084e+00,-8.967120706698775701e-01,7.168570218909942060e-01,1.000000000000000000e+00
2.526315789473684292e-01,-1.691147342059340808e+00,-1.439539454981261901e+00,-1.958517759079101417e+00,-2.810814465540842910e+00,-8.968162979566332016e-01,7.168669548965580507e-01,1.000000000000000000e+00
2.546365914786967166e-01,-1.691251837092790478e+00,-1.440045935710491776e+00,-1.959797747268767543e+00,-2.809034193553954672e+00,-8.969205045851387226e-01,7.168768842750621317e-01,1.000000000000000000e+00
2.566416040100250595e-01,-1.691356311368834797e+00,-1.440555328023348736e+00,-1.961075813737199303e+00,-2.807252928634200728e+00,-8.970246905615949506e-01,7.168868100287149048e-01,1.000000000000000000e+00
2.586466165413534024e-01,-1.691460764893738755e+00,-1.441067635256129353e+00,-1.962351957544911540e+00,-2.805470668386830457e+00,-8.971288558922025924e-01,7.168967321597233822e-01,1.000000000000000000e+00
2.606516290726816898e-01,-1.691565197673760901e+00,-1.441582860745721950e+00,-1.963626177735083855e+00,-2.803687410433833627e+00,-8.972330005831561373e-01,7.169066506702922448e-01,1.000000000000000000e+00
2.626566416040100327e-01,-1.691669609715159561e+00,-1.442101007829472703e+00,-1.964898473333583473e+00,-2.801903152414053633e+00,-8.973371246406497415e-01,7.169165655626246192e-01,1.000000000000000000e+00
2.646616541353383201e-01,-1.691774001024189067e+00,-1.442622079845041094e+00,-1.966168843349000772e+00,-2.800117891983294971e+00,-8.974412280708738976e-01,7.169264768389215225e-01,1.000000000000000000e+00
2.666666666666666630e-01,-1.691878371607103526e+00,-1.443146080130262021e+00,-1.967437286772677485e+00,-2.798331626814433815e+00,-8.975453108800186541e-01,7.169363845013824177e-01,1.000000000000000000e+00
2.686716791979950059e-01,-1.691982721470150830e+00,-1.443673012023002133e+00,-1.968703802578738227e+00,-2.796544354597530369e+00,-8.976493730742679533e-01,7.169462885522045470e-01,1.000000000000000000e+00
2.706766917293232932e-01,-1.692087050619578870e+00,-1.444202878861023054e+00,-1.969968389724116031e+00,-2.794756073039939004e+00,-8.977534146598058484e-01,7.169561889935835985e-01,1.000000000000000000e+00
2.726817042606516361e-01,-1.692191359061632427e+00,-1.444735683981833940e+00,-1.971231047148590321e+00,-2.792966779866418392e+00,-8.978574356428132841e-01,7.169660858277131510e-01,1.000000000000000000e+00
2.746867167919799235e-01,-1.692295646802552733e+00,-1.445271430722549821e+00,-1.972491773774804891e+00,-2.791176472819255849e+00,-8.979614360294676523e-01,7.169759790567851176e-01,1.000000000000000000e+00
